name,artists,id,popularity
In My Feelings,['Drake'],2G7V7zsVDxg1yRsu7Ew9RJ,78
Cherry,['Harry Styles'],2IOFZdYYkFxEHVz1w34PoL,78
Fine Line,['Harry Styles'],6VzcQuzTNTMFnJ6rBSaLH9,78
Lover,['Taylor Swift'],1dGr1c8CrMLDpV6mPbImSI,78
Call You Mine,"['The Chainsmokers', 'Bebe Rexha']",2oejEp50ZzPuQTQ6v54Evp,78
I Should Probably Go To Bed,['Dan + Shay'],5ovVcYo2MvjVydFwFyaaqy,78
Face Of My City (feat. Lil Baby),"['Jack Harlow', 'Lil Baby']",6MDdceLYec4AxohmorE4vH,78
She Knows This,['Kid Cudi'],1xzUQMiCoY5pdego0pHMeV,78
Blood On My Jeans,['Juice WRLD'],0fCwrjKfWxF3xQhZrYUw4T,78
Slay3r,['Playboi Carti'],1eMNW1HQjF1dbb4GtnmpaX,78
Girls in the Hood,['Megan Thee Stallion'],6WbTTAGKrQtCQvmc5BuYfh,78
marjorie,['Taylor Swift'],12ntTeqEeTg7GAVpe8Mhpl,78
oops!,['Yung Gravy'],7L6G0wpIUiPXuvoo7qhb06,78
LIKE I WANT YOU,['Giveon'],6qBFSepqLCuh5tehehc1bd,78
I Don’t Wanna Live Forever (Fifty Shades Darker),"['ZAYN', 'Taylor Swift']",55n9yjI6qqXh5F2mYvUc2y,78
Galway Girl,['Ed Sheeran'],0afhq8XCExXpqazXczTSve,78
Infinity,['Jaymes Young'],1SOClUWhOi8vHZYMz3GluK,78
Strawberries & Cigarettes,['Troye Sivan'],3afkJSKX0EAMsJXTZnDXXJ,78
Santa's Coming for Us,['Sia'],1N1ZpYUJc9fwrqk53FGgWv,78
Shotgun,['George Ezra'],4ofwffwvvnbSkrMSCKQDaC,78
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']",4w8niZpiMy6qz1mntFA5uM,78
Euphoria,['BTS'],3p6hnejEQYXkiTO1lAzVc0,78
Teeth,['5 Seconds of Summer'],26wLOs3ZuHJa2Ihhx6QIE6,78
parents,['YUNGBLUD'],68rVGSTnCiFOET9k5Vd8Se,78
Takeaway,"['The Chainsmokers', 'ILLENIUM', 'Lennon Stella']",3g0mEQx3NTanacLseoP0Gw,78
Kill This Love,['BLACKPINK'],18PergoIrGmRyeYxnaXJN2,78
Adicto (with Anuel AA & Ozuna),"['Tainy', 'Anuel AA', 'Ozuna']",3jbT1Y5MoPwEIpZndDDwVq,78
P2,['Lil Uzi Vert'],3kW4z2pIj5VY5fLjBrMRL5,78
Losses,['Lil Tjay'],3bAzFi7wGuOXJdgOYyFDSW,78
Miss YOU!,['CORPSE'],3pXVmZh293nWtqxildz9jf,78
Sensitive,['Serena Isioma'],0oHEteATZnAZuA9dl1dXF3,78
Costa Rica (feat. The Kid LAROI) - Remix,"['Bankrol Hayden', 'The Kid LAROI']",3tdjTdCCgKtwacsICCtPZZ,78
Broken,['Lund'],4W8sUeokQKfHt1uTXp0Jq0,78
safety net (feat. Ty Dolla $ign),"['Ariana Grande', 'Ty Dolla $ign']",14gkWVFMwdxBMyqBw1wmIg,78
One Too Many,"['Keith Urban', 'P!nk']",5NUXE8W12lWcUXgJRCjeEw,78
WRONG (feat. Lil Mosey),"['The Kid LAROI', 'Lil Mosey']",1EWkw4Fa6IlnsAihLUlFFM,78
Tommy Lee (feat. Post Malone),"['Tyla Yaweh', 'Post Malone']",5QZKcQDp0tCcvMdyqEciBV,78
pov,['Ariana Grande'],1bj8x3ERN9gSc2NfJIpc76,78
Space Girl,['Frances Forever'],7FjIYiD53wxlQmzTT6Wdpf,78
Another Love,['Tom Odell'],3JvKfv6T31zO0ini8iNItO,78
Shallow - Radio Edit,"['Lady Gaga', 'Bradley Cooper']",6QfS2wq5sSC1xAJCQsTSlj,78
No Me Conoce - Remix,"['Jhay Cortez', 'J Balvin', 'Bad Bunny']",4R8BJggjosTswLxtkw8V7P,78
When You Love Someone,['James TW'],0TXNKTzawI6VgLoA9UauRp,78
Love Is Gone - Acoustic,"['SLANDER', 'Dylan Matthew']",7F1CiKqrY44kh5cDqwHOnx,78
Old Town Road,['Lil Nas X'],0F7FA14euOIX8KcbEturGH,78
Life Is Good (feat. Drake),"['Future', 'Drake']",1K5KBOgreBi5fkEHvg5ap3,78
Ashes,['Stellar'],3Pj6u2KTgepyyidp5xfbHp,78
11:00 PM,['Maluma'],7KbF6AdprOXEEHlsq11Z6d,78
Con Altura,"['ROSALÍA', 'J Balvin', 'El Guincho']",2qG5sZ7Si6sdK74qLxedYM,78
Despacito,"['Luis Fonsi', 'Daddy Yankee']",6habFhsOp2NvshLv26DqMb,78
Daisies,['Katy Perry'],4uqh9bualXNHXXwO2wPorc,78
EL MUNDO ES MÍO,['Bad Bunny'],36DHxTW2xdr9GG15T9oK9L,78
Still Be Friends (feat. Tory Lanez & Tyga),"['G-Eazy', 'Tory Lanez', 'Tyga']",0JjM9bKm4wrwohMslcm892,78
Blueberry Eyes (feat. SUGA of BTS),"['MAX', 'SUGA']",5dn6QANKbf76pANGjMBida,78
Filter,['BTS'],0ono6UCNVZ1XqOm6j78Blu,78
Toosie Slide,['Drake'],466cKvZn1j45IpxDdYZqdA,78
TRELLAS,['Bad Bunny'],09WAnxdBuebQopKhJT3oZS,78
r u ok,['Tate McRae'],7rq1zCf90CnU7OalBLIgNp,78
"Baby, I'm Jealous (feat. Doja Cat)","['Bebe Rexha', 'Doja Cat']",2fTdRdN73RgIgcUZN33dvt,78
Midnight (feat. Liam Payne),"['Alesso', 'Liam Payne']",4ZTTUAjJCd4NMZmIU7RB4c,78
"fuck, i'm lonely (with Anne-Marie)","['Lauv', 'Anne-Marie']",09PGubKAMryhOWv1LHpCYz,78
Stupid Love,['Lady Gaga'],7yBbV2k2S2uhaQc24NF2xt,78
Una Vez,"['Bad Bunny', 'Mora']",5J7teKIJGtqVypgYI6sqXj,78
Falling,['Trevor Daniel'],2rRJrJEo19S2J82BDsQ3F7,78
Wonder,['Shawn Mendes'],6ZuahEctZD6w75peme58hm,78
Over Now (with The Weeknd),"['Calvin Harris', 'The Weeknd']",58AGoOGbwsQMhBbH0eFLRR,78
Jenny (I Wanna Ruin Our Friendship),['Studio Killers'],4JLBDUYSaOMPYND0iWeSWQ,78
Blinding Lights (with ROSALÍA) - Remix,"['The Weeknd', 'ROSALÍA']",7MXgrcOQAJ5VwSNUL0lDd3,78
Mmmh,['KAI'],5dntGTbUtmUO239wQ0k3yM,78
Boku no Sensou - TV Size,['Shinsei Kamattechan'],3tRPfCFAEv6wWyQO0YnGGV,78
Fake,"['Lauv', 'Conan Gray']",4Gt2kh3QbAGU6yquOWn4aW,78
Sweet Night,['V'],39EXZNMxb4RBHlRjnRaOKp,78
Skechers,['DripReport'],2alc8VZAzDgdAsL2QMk3hu,78
Teach Me How To Love,['Shawn Mendes'],5LZtB6nxvjIhUoElp3Zqk0,78
Goodbye,"['Imanbek', 'Goodboys']",4crczEC1PpoD8TsDsmoWNI,78
Te Vi,"['Piso 21', 'Micro TDH']",059bcIhyc2SBwm6sw2AZzd,78
Reggaetonera,['Anuel AA'],6yVkakCN460KOVol9ZazjH,78
Maria,['Hwa Sa'],0ZeGfEAL5Rl4pd5LZBGuEK,78
Hallucinate,['Dua Lipa'],1nYeVF5vIBxMxfPoL0SIWg,78
Can't Help Falling in Love,['Elvis Presley'],44AyOl4qVkzS48vBsbNXaC,77
Joy To The World,['Nat King Cole'],1VuAamHM7P3VQQEXYGG3Uu,77
Stand by Me,['Ben E. King'],3SdTKo2uVsxFblQjpScoHy,77
(I Can't Get No) Satisfaction - Mono Version,['The Rolling Stones'],2PzU4IB8Dr6mxV3lHuaG34,77
All Along the Watchtower,['Jimi Hendrix'],2aoo2jlRnM3A0NyLQqMN2f,77
Bad Moon Rising,['Creedence Clearwater Revival'],20OFwXhEXf12DzwXmaV7fj,77
Whole Lotta Love - 1990 Remaster,['Led Zeppelin'],0hCB0YR03f6AmQaHbwWDe8,77
"Signed, Sealed, Delivered (I'm Yours)",['Stevie Wonder'],2eF8pWbiivYsYRpbntYsnc,77
Your Song,['Elton John'],38zsOOcu31XbbYj9BIPUF1,77
Ain't No Sunshine,['Bill Withers'],1k1Bqnv2R0uJXQN4u6LKYt,77
T.N.T.,['AC/DC'],7LRMbd3LEoV5wZJvXT1Lwb,77
Dust in the Wind,['Kansas'],6zeE5tKyr8Nu882DQhhSQI,77
Hopelessly Devoted To You - From “Grease”,['Olivia Newton-John'],5BUq9bdtsm3LWw5laJeJ4R,77
You Make My Dreams (Come True),['Daryl Hall & John Oates'],4o6BgsqLIBViaGVbx5rbRk,77
In The Air Tonight - 2015 Remastered,['Phil Collins'],18AXbzPzBS8Y3AkgSxzJPb,77
Uptown Girl,['Billy Joel'],5zA8vzDGqPl2AzZkEYQGKh,77
Jingle Bell Rock - Daryl's Version,['Daryl Hall & John Oates'],6pVW5LRWgeLaHudxauOTJU,77
Girls Just Want to Have Fun,['Cyndi Lauper'],4y1LsJpmMti1PfRQV9AWWe,77
Dancing In the Dark,['Bruce Springsteen'],7FwBtcecmlpc1sLySPXeGE,77
Walking On Sunshine,['Katrina & The Waves'],05wIrZSwuaVWhcv5FfqeH0,77
Ahora Te Puedes Marchar,['Luis Miguel'],1uKjQoh8JZj9ryuYRhpd7E,77
Where Is My Mind? - Remastered,['Pixies'],7wCmS9TTVUcIhRalDYFgPy,77
Fast Car,['Tracy Chapman'],2M9ro2krNb7nr7HSprkEgo,77
Free Fallin',['Tom Petty'],5tVA6TkbaAH9QMITTQRrNv,77
Knockin' On Heaven's Door,"[""Guns N' Roses""]",4JiEyzf0Md7KEFFGWDDdCr,77
I Will Always Love You,['Whitney Houston'],4eHbdreAnSOrDDsFfc4Fpm,77
Christmas (Baby Please Come Home),['Mariah Carey'],3PIDciSFdrQxSQSihim3hN,77
Killing Me Softly With His Song,['Fugees'],0Q0IVlqMV64kNLlwjPj0Hl,77
Everlong,['Foo Fighters'],5UWwZ5lm5PKu6eKsHAGxOk,77
"Take Me Home, Country Roads",['John Denver'],39q7xibBdRboeMKUbZEB6g,77
Iris,['The Goo Goo Dolls'],6Qyc6fS4DsZjB2mRW9DsQs,77
The Kids Aren't Alright,['The Offspring'],4EchqUKQ3qAQuRNKmeIpnf,77
...Baby One More Time,['Britney Spears'],3MjUtNVVq3C8Fn0MP3zhXa,77
Drops of Jupiter (Tell Me),['Train'],2hKdd3qO7cWr2Jo0Bcs0MA,77
Toxicity,['System Of A Down'],0snQkGI5qnAmohLE7jTsTn,77
